{'loss': 0.6846, 'grad_norm': 1.8736966848373413, 'learning_rate': 0.0001999107142857143, 'epoch': 0.0}                                                                                                                            
{'loss': 0.0839, 'grad_norm': 0.5113492012023926, 'learning_rate': 4.3214285714285716e-05, 'epoch': 3.14}                                                                                                                           
{'loss': 0.1036, 'grad_norm': 0.30258169770240784, 'learning_rate': 4.3125000000000005e-05, 'epoch': 3.14}                                                                                                                          
{'loss': 0.0881, 'grad_norm': 0.20307494699954987, 'learning_rate': 4.303571428571429e-05, 'epoch': 3.14}                                                                                                                           
{'loss': 0.0413, 'grad_norm': 0.2485426962375641, 'learning_rate': 4.294642857142857e-05, 'epoch': 3.14}                                                                                                                            
{'loss': 0.0991, 'grad_norm': 0.2262481451034546, 'learning_rate': 4.2857142857142856e-05, 'epoch': 3.14}                                                                                                                           
{'loss': 0.0721, 'grad_norm': 0.32524335384368896, 'learning_rate': 4.2767857142857145e-05, 'epoch': 3.14}                                                                                                                          
{'loss': 0.0528, 'grad_norm': 0.2775624990463257, 'learning_rate': 4.2678571428571426e-05, 'epoch': 3.15}                                                                                                                           
{'loss': 0.0891, 'grad_norm': 0.28602343797683716, 'learning_rate': 4.2589285714285715e-05, 'epoch': 3.15}                                                                                                                          
{'loss': 0.1165, 'grad_norm': 0.76971036195755, 'learning_rate': 4.25e-05, 'epoch': 3.15}                                                                                                                                           
{'loss': 0.0513, 'grad_norm': 0.3763980269432068, 'learning_rate': 4.2410714285714285e-05, 'epoch': 3.15}                                                                                                                           
{'loss': 0.1106, 'grad_norm': 0.2739485502243042, 'learning_rate': 4.232142857142857e-05, 'epoch': 3.15}                                                                                                                            
{'loss': 0.0983, 'grad_norm': 0.2610459327697754, 'learning_rate': 4.223214285714286e-05, 'epoch': 3.16}                                                                                                                            
{'loss': 0.0968, 'grad_norm': 0.26315367221832275, 'learning_rate': 4.214285714285714e-05, 'epoch': 3.16}                                                                                                                           
{'loss': 0.0459, 'grad_norm': 0.39229705929756165, 'learning_rate': 4.205357142857143e-05, 'epoch': 3.16}                                                                                                                           
{'loss': 0.0751, 'grad_norm': 0.47143641114234924, 'learning_rate': 4.196428571428572e-05, 'epoch': 3.16}                                                                                                                           
{'loss': 0.0925, 'grad_norm': 0.4182865023612976, 'learning_rate': 4.1875e-05, 'epoch': 3.16}                                                                                                                                       
{'loss': 0.0876, 'grad_norm': 0.6325488686561584, 'learning_rate': 4.178571428571429e-05, 'epoch': 3.16}                                                                                                                            
{'loss': 0.1154, 'grad_norm': 2.2249298095703125, 'learning_rate': 4.169642857142858e-05, 'epoch': 3.17}                                                                                                                            
{'loss': 0.0717, 'grad_norm': 0.4742216169834137, 'learning_rate': 4.160714285714286e-05, 'epoch': 3.17}                                                                                                                            
{'loss': 0.0925, 'grad_norm': 0.27829989790916443, 'learning_rate': 4.151785714285715e-05, 'epoch': 3.17}                                                                                                                           
{'loss': 0.1156, 'grad_norm': 0.5442947745323181, 'learning_rate': 4.1428571428571437e-05, 'epoch': 3.17}                                                                                                                           
{'loss': 0.1166, 'grad_norm': 0.3208434283733368, 'learning_rate': 4.133928571428571e-05, 'epoch': 3.17}                                                                                                                            
{'loss': 0.0421, 'grad_norm': 0.287166565656662, 'learning_rate': 4.125e-05, 'epoch': 3.17}                                                                                                                                         
{'loss': 0.0473, 'grad_norm': 0.34081223607063293, 'learning_rate': 4.116071428571429e-05, 'epoch': 3.18}                                                                                                                           
{'loss': 0.0351, 'grad_norm': 0.2639770805835724, 'learning_rate': 4.107142857142857e-05, 'epoch': 3.18}                                                                                                                            
{'loss': 0.0616, 'grad_norm': 0.33434629440307617, 'learning_rate': 4.098214285714286e-05, 'epoch': 3.18}                                                                                                                           
{'loss': 0.0976, 'grad_norm': 0.2741745710372925, 'learning_rate': 4.0892857142857147e-05, 'epoch': 3.18}                                                                                                                           
{'loss': 0.0966, 'grad_norm': 0.36908793449401855, 'learning_rate': 4.080357142857143e-05, 'epoch': 3.18}                                                                                                                           
{'loss': 0.085, 'grad_norm': 0.30295243859291077, 'learning_rate': 4.0714285714285717e-05, 'epoch': 3.19}                                                                                                                           
{'loss': 0.0349, 'grad_norm': 0.4626995325088501, 'learning_rate': 4.0625000000000005e-05, 'epoch': 3.19}                                                                                                                           
{'loss': 0.0957, 'grad_norm': 0.25611796975135803, 'learning_rate': 4.0535714285714287e-05, 'epoch': 3.19}                                                                                                                          
{'loss': 0.0837, 'grad_norm': 0.27632254362106323, 'learning_rate': 4.0446428571428575e-05, 'epoch': 3.19}                                                                                                                          
{'loss': 0.0928, 'grad_norm': 0.2777120769023895, 'learning_rate': 4.035714285714286e-05, 'epoch': 3.19}                                                                                                                            
{'loss': 0.1031, 'grad_norm': 0.4158295691013336, 'learning_rate': 4.0267857142857145e-05, 'epoch': 3.19}                                                                                                                           
{'loss': 0.0981, 'grad_norm': 0.2413635402917862, 'learning_rate': 4.017857142857143e-05, 'epoch': 3.2}                                                                                                                             
{'loss': 0.0453, 'grad_norm': 0.4229971766471863, 'learning_rate': 4.0089285714285715e-05, 'epoch': 3.2}                                                                                                                            
{'loss': 0.0698, 'grad_norm': 0.399852991104126, 'learning_rate': 4e-05, 'epoch': 3.2}                                                                                                                                              
{'loss': 0.0819, 'grad_norm': 0.29075419902801514, 'learning_rate': 3.991071428571429e-05, 'epoch': 3.2}                                                                                                                            
{'loss': 0.0863, 'grad_norm': 0.26415911316871643, 'learning_rate': 3.982142857142857e-05, 'epoch': 3.2}                                                                                                                            
{'loss': 0.0803, 'grad_norm': 0.22574566304683685, 'learning_rate': 3.9732142857142855e-05, 'epoch': 3.21}                                                                                                                          
{'loss': 0.1469, 'grad_norm': 0.5412876009941101, 'learning_rate': 3.964285714285714e-05, 'epoch': 3.21}                                                                                                                            
{'loss': 0.0466, 'grad_norm': 0.4534699618816376, 'learning_rate': 3.955357142857143e-05, 'epoch': 3.21}                                                                                                                            
{'loss': 0.1103, 'grad_norm': 0.45405715703964233, 'learning_rate': 3.946428571428571e-05, 'epoch': 3.21}                                                                                                                           
{'loss': 0.0829, 'grad_norm': 0.5361483693122864, 'learning_rate': 3.9375e-05, 'epoch': 3.21}                                                                                                                                       
{'loss': 0.0401, 'grad_norm': 0.3212147355079651, 'learning_rate': 3.928571428571429e-05, 'epoch': 3.21}                                                                                                                            
{'loss': 0.0515, 'grad_norm': 0.3500541150569916, 'learning_rate': 3.919642857142857e-05, 'epoch': 3.22}                                                                                                                            
{'loss': 0.1068, 'grad_norm': 0.28449851274490356, 'learning_rate': 3.910714285714286e-05, 'epoch': 3.22}                                                                                                                           
{'loss': 0.0833, 'grad_norm': 0.589198648929596, 'learning_rate': 3.901785714285714e-05, 'epoch': 3.22}                                                                                                                             
{'loss': 0.078, 'grad_norm': 0.33872202038764954, 'learning_rate': 3.892857142857143e-05, 'epoch': 3.22}                                                                                                                            
{'loss': 0.0309, 'grad_norm': 0.2225421667098999, 'learning_rate': 3.883928571428572e-05, 'epoch': 3.22}                                                                                                                            
{'loss': 0.0262, 'grad_norm': 0.21388983726501465, 'learning_rate': 3.875e-05, 'epoch': 3.23}                                                                                                                                       
{'loss': 0.0344, 'grad_norm': 0.46199795603752136, 'learning_rate': 3.866071428571429e-05, 'epoch': 3.23}                                                                                                                           
{'loss': 0.0905, 'grad_norm': 0.2669782340526581, 'learning_rate': 3.857142857142858e-05, 'epoch': 3.23}                                                                                                                            
{'loss': 0.0875, 'grad_norm': 0.3313271701335907, 'learning_rate': 3.848214285714286e-05, 'epoch': 3.23}                                                                                                                            
{'loss': 0.0972, 'grad_norm': 0.27327120304107666, 'learning_rate': 3.839285714285715e-05, 'epoch': 3.23}                                                                                                                           
{'loss': 0.035, 'grad_norm': 0.30125322937965393, 'learning_rate': 3.8303571428571435e-05, 'epoch': 3.23}                                                                                                                           
{'loss': 0.0536, 'grad_norm': 0.41730183362960815, 'learning_rate': 3.821428571428572e-05, 'epoch': 3.24}                                                                                                                           
{'loss': 0.1174, 'grad_norm': 0.3399002254009247, 'learning_rate': 3.8125e-05, 'epoch': 3.24}                                                                                                                                       
{'loss': 0.1086, 'grad_norm': 0.3613238036632538, 'learning_rate': 3.803571428571429e-05, 'epoch': 3.24}                                                                                                                            
{'loss': 0.0538, 'grad_norm': 0.2282392978668213, 'learning_rate': 3.794642857142857e-05, 'epoch': 3.24}                                                                                                                            
{'loss': 0.0415, 'grad_norm': 0.29710933566093445, 'learning_rate': 3.785714285714286e-05, 'epoch': 3.24}                                                                                                                           
{'loss': 0.1053, 'grad_norm': 0.40326201915740967, 'learning_rate': 3.7767857142857145e-05, 'epoch': 3.24}                                                                                                                          
{'loss': 0.1196, 'grad_norm': 0.5704818964004517, 'learning_rate': 3.767857142857143e-05, 'epoch': 3.25}                                                                                                                            
{'loss': 0.0903, 'grad_norm': 0.28397616744041443, 'learning_rate': 3.7589285714285715e-05, 'epoch': 3.25}                                                                                                                          
{'loss': 0.096, 'grad_norm': 0.39314770698547363, 'learning_rate': 3.7500000000000003e-05, 'epoch': 3.25}                                                                                                                           
{'loss': 0.0542, 'grad_norm': 0.26800546050071716, 'learning_rate': 3.7410714285714285e-05, 'epoch': 3.25}                                                                                                                          
{'loss': 0.0524, 'grad_norm': 0.2969585955142975, 'learning_rate': 3.7321428571428573e-05, 'epoch': 3.25}                                                                                                                           
{'loss': 0.0958, 'grad_norm': 0.5481148362159729, 'learning_rate': 3.723214285714286e-05, 'epoch': 3.26}                                                                                                                            
{'loss': 0.0948, 'grad_norm': 0.2412102371454239, 'learning_rate': 3.7142857142857143e-05, 'epoch': 3.26}                                                                                                                           
{'loss': 0.0967, 'grad_norm': 0.2256777584552765, 'learning_rate': 3.705357142857143e-05, 'epoch': 3.26}                                                                                                                            
{'loss': 0.0871, 'grad_norm': 0.23688510060310364, 'learning_rate': 3.696428571428572e-05, 'epoch': 3.26}                                                                                                                           
{'loss': 0.0935, 'grad_norm': 0.2554708421230316, 'learning_rate': 3.6875e-05, 'epoch': 3.26}                                                                                                                                       
{'loss': 0.1037, 'grad_norm': 0.2778964340686798, 'learning_rate': 3.678571428571429e-05, 'epoch': 3.26}                                                                                                                            
{'loss': 0.0607, 'grad_norm': 0.679601788520813, 'learning_rate': 3.669642857142857e-05, 'epoch': 3.27}                                                                                                                             
{'loss': 0.1014, 'grad_norm': 0.32997646927833557, 'learning_rate': 3.6607142857142853e-05, 'epoch': 3.27}                                                                                                                          
{'loss': 0.0902, 'grad_norm': 0.24975889921188354, 'learning_rate': 3.651785714285714e-05, 'epoch': 3.27}                                                                                                                           
{'loss': 0.0903, 'grad_norm': 0.3585623800754547, 'learning_rate': 3.642857142857143e-05, 'epoch': 3.27}                                                                                                                            
{'loss': 0.093, 'grad_norm': 0.4794292151927948, 'learning_rate': 3.633928571428571e-05, 'epoch': 3.27}                                                                                                                             
{'loss': 0.096, 'grad_norm': 0.25752416253089905, 'learning_rate': 3.625e-05, 'epoch': 3.27}                                                                                                                                        
{'loss': 0.0688, 'grad_norm': 0.3487420678138733, 'learning_rate': 3.616071428571429e-05, 'epoch': 3.28}                                                                                                                            
{'loss': 0.1021, 'grad_norm': 0.35960444808006287, 'learning_rate': 3.607142857142857e-05, 'epoch': 3.28}                                                                                                                           
{'loss': 0.0987, 'grad_norm': 0.4466138184070587, 'learning_rate': 3.598214285714286e-05, 'epoch': 3.28}                                                                                                                            
{'loss': 0.0302, 'grad_norm': 0.32789933681488037, 'learning_rate': 3.589285714285715e-05, 'epoch': 3.28}                                                                                                                           
{'loss': 0.1031, 'grad_norm': 0.3805902600288391, 'learning_rate': 3.580357142857143e-05, 'epoch': 3.28}                                                                                                                            
{'loss': 0.0924, 'grad_norm': 0.49859750270843506, 'learning_rate': 3.571428571428572e-05, 'epoch': 3.29}                                                                                                                           
{'loss': 0.0955, 'grad_norm': 0.2899729311466217, 'learning_rate': 3.5625000000000005e-05, 'epoch': 3.29}                                                                                                                           
{'loss': 0.061, 'grad_norm': 0.31799301505088806, 'learning_rate': 3.553571428571429e-05, 'epoch': 3.29}                                                                                                                            
{'loss': 0.0395, 'grad_norm': 0.2387189418077469, 'learning_rate': 3.5446428571428575e-05, 'epoch': 3.29}                                                                                                                           
{'loss': 0.0759, 'grad_norm': 0.5690879225730896, 'learning_rate': 3.5357142857142864e-05, 'epoch': 3.29}                                                                                                                           
{'loss': 0.045, 'grad_norm': 0.23891779780387878, 'learning_rate': 3.5267857142857145e-05, 'epoch': 3.29}                                                                                                                           
{'loss': 0.1065, 'grad_norm': 0.3586961030960083, 'learning_rate': 3.5178571428571434e-05, 'epoch': 3.3}                                                                                                                            
{'loss': 0.0954, 'grad_norm': 0.30243074893951416, 'learning_rate': 3.5089285714285715e-05, 'epoch': 3.3}                                                                                                                           
{'loss': 0.0915, 'grad_norm': 0.6043506860733032, 'learning_rate': 3.5e-05, 'epoch': 3.3}                                                                                                                                           
{'loss': 0.0827, 'grad_norm': 0.29476383328437805, 'learning_rate': 3.4910714285714285e-05, 'epoch': 3.3}                                                                                                                           
{'loss': 0.1029, 'grad_norm': 0.3238533139228821, 'learning_rate': 3.4821428571428574e-05, 'epoch': 3.3}                                                                                                                            
{'loss': 0.0961, 'grad_norm': 0.29875653982162476, 'learning_rate': 3.4732142857142855e-05, 'epoch': 3.31}                                                                                                                          
{'loss': 0.0899, 'grad_norm': 0.26041191816329956, 'learning_rate': 3.4642857142857144e-05, 'epoch': 3.31}                                                                                                                          
{'loss': 0.1097, 'grad_norm': 0.31909775733947754, 'learning_rate': 3.455357142857143e-05, 'epoch': 3.31}                                                                                                                           
{'loss': 0.1103, 'grad_norm': 0.7476651072502136, 'learning_rate': 3.4464285714285714e-05, 'epoch': 3.31}                                                                                                                           
{'loss': 0.113, 'grad_norm': 0.2820509374141693, 'learning_rate': 3.4375e-05, 'epoch': 3.31}                                                                                                                                        
{'loss': 0.0491, 'grad_norm': 0.36833834648132324, 'learning_rate': 3.428571428571429e-05, 'epoch': 3.31}                                                                                                                           
{'loss': 0.1038, 'grad_norm': 0.3748931288719177, 'learning_rate': 3.419642857142857e-05, 'epoch': 3.32}                                                                                                                            
{'loss': 0.0487, 'grad_norm': 0.2808419167995453, 'learning_rate': 3.410714285714286e-05, 'epoch': 3.32}                                                                                                                            
{'loss': 0.1119, 'grad_norm': 0.37601757049560547, 'learning_rate': 3.401785714285715e-05, 'epoch': 3.32}                                                                                                                           
{'loss': 0.0941, 'grad_norm': 0.4555855393409729, 'learning_rate': 3.392857142857143e-05, 'epoch': 3.32}                                                                                                                            
{'loss': 0.0493, 'grad_norm': 0.2745158076286316, 'learning_rate': 3.383928571428572e-05, 'epoch': 3.32}                                                                                                                            
{'loss': 0.0489, 'grad_norm': 0.399455726146698, 'learning_rate': 3.375000000000001e-05, 'epoch': 3.33}                                                                                                                             
{'loss': 0.0974, 'grad_norm': 0.2817715108394623, 'learning_rate': 3.366071428571429e-05, 'epoch': 3.33}                                                                                                                            
{'loss': 0.1083, 'grad_norm': 0.3733607530593872, 'learning_rate': 3.357142857142857e-05, 'epoch': 3.33}                                                                                                                            
{'loss': 0.0934, 'grad_norm': 0.34334737062454224, 'learning_rate': 3.348214285714286e-05, 'epoch': 3.33}                                                                                                                           
{'loss': 0.0875, 'grad_norm': 0.3286735415458679, 'learning_rate': 3.339285714285714e-05, 'epoch': 3.33}                                                                                                                            
{'loss': 0.1079, 'grad_norm': 0.4460056722164154, 'learning_rate': 3.330357142857143e-05, 'epoch': 3.33}                                                                                                                            
{'loss': 0.0752, 'grad_norm': 0.4721544682979584, 'learning_rate': 3.321428571428572e-05, 'epoch': 3.34}                                                                                                                            
{'loss': 0.1107, 'grad_norm': 0.5349399447441101, 'learning_rate': 3.3125e-05, 'epoch': 3.34}                                                                                                                                       
{'loss': 0.0908, 'grad_norm': 0.269877165555954, 'learning_rate': 3.303571428571429e-05, 'epoch': 3.34}                                                                                                                             
{'loss': 0.0563, 'grad_norm': 0.30210214853286743, 'learning_rate': 3.2946428571428576e-05, 'epoch': 3.34}                                                                                                                          
{'loss': 0.0856, 'grad_norm': 0.2247445434331894, 'learning_rate': 3.285714285714286e-05, 'epoch': 3.34}                                                                                                                            
{'loss': 0.075, 'grad_norm': 0.9773983955383301, 'learning_rate': 3.2767857142857146e-05, 'epoch': 3.34}                                                                                                                            
{'loss': 0.0671, 'grad_norm': 0.5940985679626465, 'learning_rate': 3.2678571428571434e-05, 'epoch': 3.35}                                                                                                                           
{'loss': 0.1074, 'grad_norm': 0.709625780582428, 'learning_rate': 3.2589285714285716e-05, 'epoch': 3.35}                                                                                                                            
{'loss': 0.0854, 'grad_norm': 0.1821449100971222, 'learning_rate': 3.2500000000000004e-05, 'epoch': 3.35}                                                                                                                           
{'loss': 0.1093, 'grad_norm': 0.3117257058620453, 'learning_rate': 3.2410714285714286e-05, 'epoch': 3.35}                                                                                                                           
{'loss': 0.099, 'grad_norm': 0.3377845883369446, 'learning_rate': 3.2321428571428574e-05, 'epoch': 3.35}                                                                                                                            
{'loss': 0.1087, 'grad_norm': 0.31579527258872986, 'learning_rate': 3.223214285714286e-05, 'epoch': 3.36}                                                                                                                           
{'loss': 0.0974, 'grad_norm': 0.24900981783866882, 'learning_rate': 3.2142857142857144e-05, 'epoch': 3.36}                                                                                                                          
{'loss': 0.089, 'grad_norm': 0.38512122631073, 'learning_rate': 3.205357142857143e-05, 'epoch': 3.36}                                                                                                                               
{'loss': 0.0991, 'grad_norm': 0.3087036907672882, 'learning_rate': 3.1964285714285714e-05, 'epoch': 3.36}                                                                                                                           
{'loss': 0.099, 'grad_norm': 0.25385531783103943, 'learning_rate': 3.1875e-05, 'epoch': 3.36}                                                                                                                                       
{'loss': 0.0916, 'grad_norm': 0.2632816433906555, 'learning_rate': 3.1785714285714284e-05, 'epoch': 3.36}                                                                                                                           
{'loss': 0.1069, 'grad_norm': 0.468077689409256, 'learning_rate': 3.169642857142857e-05, 'epoch': 3.37}                                                                                                                             
{'loss': 0.1036, 'grad_norm': 0.31164786219596863, 'learning_rate': 3.160714285714286e-05, 'epoch': 3.37}                                                                                                                           
{'loss': 0.0428, 'grad_norm': 0.2622947692871094, 'learning_rate': 3.151785714285714e-05, 'epoch': 3.37}                                                                                                                            
{'loss': 0.1201, 'grad_norm': 0.3804033398628235, 'learning_rate': 3.142857142857143e-05, 'epoch': 3.37}                                                                                                                            
{'loss': 0.0531, 'grad_norm': 0.26799556612968445, 'learning_rate': 3.133928571428571e-05, 'epoch': 3.37}                                                                                                                           
{'loss': 0.0877, 'grad_norm': 0.269756942987442, 'learning_rate': 3.125e-05, 'epoch': 3.38}                                                                                                                                         
{'loss': 0.0807, 'grad_norm': 0.27507326006889343, 'learning_rate': 3.116071428571429e-05, 'epoch': 3.38}                                                                                                                           
{'loss': 0.1066, 'grad_norm': 0.2637784779071808, 'learning_rate': 3.107142857142857e-05, 'epoch': 3.38}                                                                                                                            
{'loss': 0.0296, 'grad_norm': 0.25782454013824463, 'learning_rate': 3.098214285714286e-05, 'epoch': 3.38}                                                                                                                           
{'loss': 0.1037, 'grad_norm': 0.5503314137458801, 'learning_rate': 3.089285714285715e-05, 'epoch': 3.38}                                                                                                                            
{'loss': 0.0913, 'grad_norm': 0.32109642028808594, 'learning_rate': 3.080357142857143e-05, 'epoch': 3.38}                                                                                                                           
{'loss': 0.0488, 'grad_norm': 0.2947756350040436, 'learning_rate': 3.071428571428572e-05, 'epoch': 3.39}                                                                                                                            
{'loss': 0.0487, 'grad_norm': 0.3274076581001282, 'learning_rate': 3.0625000000000006e-05, 'epoch': 3.39}                                                                                                                           
{'loss': 0.0828, 'grad_norm': 0.4815739095211029, 'learning_rate': 3.053571428571429e-05, 'epoch': 3.39}                                                                                                                            
{'loss': 0.0922, 'grad_norm': 0.23848485946655273, 'learning_rate': 3.044642857142857e-05, 'epoch': 3.39}                                                                                                                           
{'loss': 0.0727, 'grad_norm': 0.16730383038520813, 'learning_rate': 3.0357142857142857e-05, 'epoch': 3.39}                                                                                                                          
{'loss': 0.0564, 'grad_norm': 0.3808444142341614, 'learning_rate': 3.0267857142857142e-05, 'epoch': 3.39}                                                                                                                           
{'loss': 0.1448, 'grad_norm': 0.538108229637146, 'learning_rate': 3.0178571428571427e-05, 'epoch': 3.4}                                                                                                                             
{'loss': 0.1128, 'grad_norm': 0.3172014653682709, 'learning_rate': 3.0089285714285716e-05, 'epoch': 3.4}                                                                                                                            
{'loss': 0.0454, 'grad_norm': 0.26789459586143494, 'learning_rate': 3e-05, 'epoch': 3.4}                                                                                                                                            
{'loss': 0.1015, 'grad_norm': 0.29849109053611755, 'learning_rate': 2.9910714285714286e-05, 'epoch': 3.4}                                                                                                                           
{'loss': 0.1033, 'grad_norm': 0.329233318567276, 'learning_rate': 2.982142857142857e-05, 'epoch': 3.4}                                                                                                                              
{'loss': 0.0529, 'grad_norm': 0.3784346282482147, 'learning_rate': 2.973214285714286e-05, 'epoch': 3.41}                                                                                                                            
{'loss': 0.0588, 'grad_norm': 0.40828102827072144, 'learning_rate': 2.9642857142857144e-05, 'epoch': 3.41}                                                                                                                          
{'loss': 0.0876, 'grad_norm': 0.43331295251846313, 'learning_rate': 2.955357142857143e-05, 'epoch': 3.41}                                                                                                                           
{'loss': 0.092, 'grad_norm': 0.4045132100582123, 'learning_rate': 2.9464285714285718e-05, 'epoch': 3.41}                                                                                                                            
{'loss': 0.0934, 'grad_norm': 0.1951363980770111, 'learning_rate': 2.9375000000000003e-05, 'epoch': 3.41}                                                                                                                           
{'loss': 0.1076, 'grad_norm': 0.28395891189575195, 'learning_rate': 2.9285714285714288e-05, 'epoch': 3.41}                                                                                                                          
{'loss': 0.0397, 'grad_norm': 0.23628754913806915, 'learning_rate': 2.9196428571428576e-05, 'epoch': 3.42}                                                                                                                          
{'loss': 0.0896, 'grad_norm': 0.1971004605293274, 'learning_rate': 2.910714285714286e-05, 'epoch': 3.42}                                                                                                                            
{'loss': 0.0921, 'grad_norm': 0.2016543745994568, 'learning_rate': 2.9017857142857146e-05, 'epoch': 3.42}                                                                                                                           
{'loss': 0.1051, 'grad_norm': 0.34121963381767273, 'learning_rate': 2.8928571428571434e-05, 'epoch': 3.42}                                                                                                                          
{'loss': 0.0838, 'grad_norm': 0.46665000915527344, 'learning_rate': 2.8839285714285712e-05, 'epoch': 3.42}                                                                                                                          
{'loss': 0.0485, 'grad_norm': 0.49999698996543884, 'learning_rate': 2.8749999999999997e-05, 'epoch': 3.42}                                                                                                                          
{'loss': 0.1062, 'grad_norm': 0.25202295184135437, 'learning_rate': 2.8660714285714286e-05, 'epoch': 3.43}                                                                                                                          
{'loss': 0.0982, 'grad_norm': 0.29178887605667114, 'learning_rate': 2.857142857142857e-05, 'epoch': 3.43}                                                                                                                           
{'loss': 0.0966, 'grad_norm': 0.26074904203414917, 'learning_rate': 2.8482142857142856e-05, 'epoch': 3.43}                                                                                                                          
{'loss': 0.0782, 'grad_norm': 0.2093704640865326, 'learning_rate': 2.8392857142857144e-05, 'epoch': 3.43}                                                                                                                           
{'loss': 0.0939, 'grad_norm': 0.28271251916885376, 'learning_rate': 2.830357142857143e-05, 'epoch': 3.43}                                                                                                                           
{'loss': 0.0536, 'grad_norm': 0.29110953211784363, 'learning_rate': 2.8214285714285714e-05, 'epoch': 3.44}                                                                                                                          
{'loss': 0.0964, 'grad_norm': 0.5573601722717285, 'learning_rate': 2.8125000000000003e-05, 'epoch': 3.44}                                                                                                                           
{'loss': 0.0312, 'grad_norm': 0.199297234416008, 'learning_rate': 2.8035714285714288e-05, 'epoch': 3.44}                                                                                                                            
{'loss': 0.1176, 'grad_norm': 0.3337753117084503, 'learning_rate': 2.7946428571428573e-05, 'epoch': 3.44}                                                                                                                           
{'loss': 0.1005, 'grad_norm': 0.24729986488819122, 'learning_rate': 2.785714285714286e-05, 'epoch': 3.44}                                                                                                                           
{'loss': 0.1046, 'grad_norm': 0.4127955734729767, 'learning_rate': 2.7767857142857146e-05, 'epoch': 3.44}                                                                                                                           
{'loss': 0.098, 'grad_norm': 0.2735433876514435, 'learning_rate': 2.767857142857143e-05, 'epoch': 3.45}                                                                                                                             
{'loss': 0.0849, 'grad_norm': 0.23115834593772888, 'learning_rate': 2.7589285714285716e-05, 'epoch': 3.45}                                                                                                                          
{'loss': 0.0541, 'grad_norm': 0.5391101837158203, 'learning_rate': 2.7500000000000004e-05, 'epoch': 3.45}                                                                                                                           
{'loss': 0.0714, 'grad_norm': 0.874448835849762, 'learning_rate': 2.741071428571429e-05, 'epoch': 3.45}                                                                                                                             
{'loss': 0.0928, 'grad_norm': 0.6141570806503296, 'learning_rate': 2.732142857142857e-05, 'epoch': 3.45}                                                                                                                            
{'loss': 0.0397, 'grad_norm': 0.32869866490364075, 'learning_rate': 2.7232142857142856e-05, 'epoch': 3.46}                                                                                                                          
{'loss': 0.0923, 'grad_norm': 0.23723925650119781, 'learning_rate': 2.714285714285714e-05, 'epoch': 3.46}                                                                                                                           
{'loss': 0.0736, 'grad_norm': 0.32745808362960815, 'learning_rate': 2.705357142857143e-05, 'epoch': 3.46}                                                                                                                           
{'loss': 0.0647, 'grad_norm': 0.3389469385147095, 'learning_rate': 2.6964285714285714e-05, 'epoch': 3.46}                                                                                                                           
{'loss': 0.0916, 'grad_norm': 0.22738969326019287, 'learning_rate': 2.6875e-05, 'epoch': 3.46}                                                                                                                                      
{'loss': 0.0917, 'grad_norm': 0.3600248694419861, 'learning_rate': 2.6785714285714288e-05, 'epoch': 3.46}                                                                                                                           
{'loss': 0.103, 'grad_norm': 0.34125596284866333, 'learning_rate': 2.6696428571428573e-05, 'epoch': 3.47}                                                                                                                           
{'loss': 0.097, 'grad_norm': 0.27509307861328125, 'learning_rate': 2.6607142857142858e-05, 'epoch': 3.47}                                                                                                                           
{'loss': 0.0627, 'grad_norm': 0.6393834352493286, 'learning_rate': 2.6517857142857143e-05, 'epoch': 3.47}                                                                                                                           
{'loss': 0.1137, 'grad_norm': 0.3190380930900574, 'learning_rate': 2.642857142857143e-05, 'epoch': 3.47}                                                                                                                            
{'loss': 0.0901, 'grad_norm': 0.3030616343021393, 'learning_rate': 2.6339285714285716e-05, 'epoch': 3.47}                                                                                                                           
{'loss': 0.0853, 'grad_norm': 0.26803871989250183, 'learning_rate': 2.625e-05, 'epoch': 3.48}                                                                                                                                       
{'loss': 0.091, 'grad_norm': 0.3001781105995178, 'learning_rate': 2.616071428571429e-05, 'epoch': 3.48}                                                                                                                             
{'loss': 0.0313, 'grad_norm': 0.19346220791339874, 'learning_rate': 2.6071428571428574e-05, 'epoch': 3.48}                                                                                                                          
{'loss': 0.0993, 'grad_norm': 0.21941106021404266, 'learning_rate': 2.598214285714286e-05, 'epoch': 3.48}                                                                                                                           
{'loss': 0.0782, 'grad_norm': 0.32509130239486694, 'learning_rate': 2.5892857142857148e-05, 'epoch': 3.48}                                                                                                                          
{'loss': 0.0318, 'grad_norm': 0.3802841901779175, 'learning_rate': 2.5803571428571433e-05, 'epoch': 3.48}                                                                                                                           
{'loss': 0.0978, 'grad_norm': 0.29698801040649414, 'learning_rate': 2.5714285714285714e-05, 'epoch': 3.49}                                                                                                                          
