,epoch,idx,d_loss,g_loss,g_train_count,real_scores_mean,fake_scores_mean,real_fake_auroc,mean_gender_score,mean_quality_score,mean_age_score,mean_glass_score
785,58,500,1.0529,1.1512,1,0.6471,-0.8772,0.9688,0.9869,0.984,0.017,0.0082
786,58,550,1.3853,0.9775,1,0.2568,-0.4012,0.7656,0.9656,0.9938,0.0173,0.0312
787,58,600,1.0979,1.3058,1,0.8209,-0.5377,0.9531,0.9812,0.9985,0.0123,0.0176
788,59,0,1.3506,0.8803,1,0.7124,-0.0054,0.875,0.9808,0.9883,0.0184,0.0088
789,59,50,1.348,1.0107,1,0.4338,-0.2477,0.7969,0.9724,0.988,0.0174,0.0085
790,59,100,1.3838,0.7825,1,0.6714,0.1108,0.9062,0.9832,0.9976,0.0143,0.0076
791,59,150,1.2426,1.2047,1,0.136,-0.9093,0.9531,0.9765,0.9947,0.0145,0.0179
792,59,200,1.4708,1.028,1,0.3728,0.0215,0.75,0.9953,0.9965,0.0181,0.0065
793,59,250,1.1638,0.9544,1,0.5685,-0.61,0.9062,0.9914,0.9989,0.0145,0.0158
794,59,300,1.3282,1.0077,1,0.7406,-0.0516,0.9688,0.974,0.9982,0.0207,0.0324
795,59,350,1.2256,0.9863,1,0.5093,-0.4414,0.9062,0.9755,0.9989,0.0169,0.0082
796,59,400,1.2175,0.762,1,0.5671,-0.3932,0.9375,0.9877,0.9978,0.0164,0.0073
797,59,450,1.314,1.1673,1,0.3696,-0.3615,0.8594,0.9812,0.9883,0.0221,0.0241
798,59,500,1.3303,1.0983,1,0.1422,-0.5585,0.9062,0.9858,0.9956,0.016,0.0139
799,59,550,1.3092,0.8197,1,0.8249,0.054,0.9062,0.9811,0.9927,0.0103,0.0227
800,59,600,1.0961,0.8723,1,1.008,-0.3554,0.9375,0.9705,0.9918,0.0136,0.0073
801,60,0,1.0753,1.1586,1,0.6283,-0.628,1.0,0.9765,0.9885,0.0198,0.0236
802,60,50,0.8816,1.0083,1,1.2437,-0.7139,1.0,0.9731,0.9931,0.0106,0.0127
803,60,100,1.1513,1.0751,1,0.7641,-0.4653,0.9531,0.9952,0.9651,0.0179,0.0151
804,60,150,1.2071,1.0467,1,0.3983,-0.6074,0.9531,0.9775,0.9916,0.0195,0.0064
805,60,200,1.3992,1.115,1,0.1698,-0.3065,0.7656,0.986,0.9855,0.0226,0.021
806,60,250,1.1794,0.8669,1,0.7399,-0.3764,0.9844,0.9754,0.9942,0.0177,0.017
807,60,300,1.1134,0.9376,1,0.6178,-0.7285,1.0,0.9743,0.9904,0.0143,0.0052
808,60,350,1.033,0.9953,1,0.7937,-0.7041,0.9844,0.9779,0.9963,0.0211,0.0194
809,60,400,1.3653,1.199,1,0.0283,-0.6147,0.8438,0.9874,0.9912,0.0165,0.0181
810,60,450,1.1324,0.8106,1,0.5052,-0.7499,0.9688,0.9926,0.9855,0.0171,0.0155
811,60,500,1.2471,1.1269,1,0.4627,-0.4654,0.8906,0.9906,0.9932,0.0177,0.0153
812,60,550,1.2857,1.0653,1,0.3923,-0.3874,0.8125,0.9927,0.9831,0.0217,0.0064
813,60,600,1.1589,1.1701,1,0.2173,-0.9948,1.0,0.9514,0.9982,0.0136,0.007
814,61,0,1.4452,0.8917,1,0.5951,0.0107,0.7656,0.9635,0.9969,0.0177,0.0254
815,61,50,1.4002,1.2926,1,0.1591,-0.4005,0.75,0.9856,0.9927,0.0183,0.0201
816,61,100,1.3132,0.8147,1,0.2746,-0.3464,0.8438,0.9697,0.9942,0.0183,0.0117
817,61,150,1.3129,0.9888,1,0.3809,-0.3827,0.8594,0.9814,0.9881,0.0225,0.0066
818,61,200,1.1451,1.1703,1,0.524,-0.64,0.9844,0.9792,0.9883,0.0284,0.0162
819,61,250,1.1891,0.8044,1,0.5403,-0.3906,1.0,0.9829,0.9828,0.0173,0.0069
820,61,300,1.3078,0.7547,1,0.5423,-0.2591,0.8125,0.9698,0.9919,0.0195,0.0145
821,61,350,1.3666,1.0693,1,0.5178,-0.3043,0.7656,0.9685,0.9959,0.0117,0.0116
822,61,400,1.2364,1.0018,1,0.6702,-0.1637,1.0,0.9816,0.9982,0.0141,0.0165
823,61,450,1.1213,0.7483,1,0.6111,-0.5262,0.9688,0.9824,0.9815,0.0145,0.0253
824,61,500,1.2861,0.7242,1,0.6411,-0.2297,0.875,0.9904,0.9945,0.0167,0.0098
825,61,550,1.1594,0.8867,1,0.7431,-0.4294,0.9531,0.9786,0.9858,0.014,0.0129
826,61,600,1.2129,1.0279,1,0.4111,-0.7361,0.9062,0.9785,0.9983,0.021,0.0281
827,62,0,1.0417,1.0779,1,0.6866,-0.967,0.9844,0.9898,0.9977,0.0139,0.0261
828,62,50,1.2109,0.9995,1,0.5267,-0.5197,0.8438,0.9911,0.9902,0.0157,0.0076
829,62,100,1.1589,0.9329,1,0.7493,-0.4651,1.0,0.981,0.9924,0.0163,0.0074
830,62,150,1.5879,0.8305,1,0.0519,-0.194,0.6094,0.9899,0.9977,0.0126,0.0056
831,62,200,1.1723,0.8647,1,0.3222,-0.9689,0.9531,0.9738,0.9975,0.0171,0.0068
832,62,250,1.2541,0.7516,1,0.8852,-0.2528,0.875,0.9912,0.9983,0.0127,0.0169
833,62,300,1.3597,1.2606,1,0.3615,-0.3141,0.8438,0.9712,0.9949,0.0142,0.0074
834,62,350,1.2766,0.814,1,0.2196,-0.5734,0.8438,0.9682,0.9863,0.0207,0.0065
835,62,400,1.3301,0.9325,1,0.4903,-0.3088,0.7812,0.985,0.9957,0.0132,0.0062
836,62,450,1.2636,0.8012,1,0.4498,-0.5253,0.7969,0.983,0.9871,0.0171,0.0069
837,62,500,1.2422,0.8813,1,0.3824,-0.5534,0.9219,0.9869,0.9898,0.018,0.0068
838,62,550,1.086,1.0609,1,0.8308,-0.6866,0.9688,0.9801,0.9833,0.0122,0.0067
839,62,600,1.2213,1.0901,1,0.4947,-0.3976,0.9531,0.9956,0.9951,0.0119,0.024
840,63,0,1.2262,1.0028,1,0.6453,-0.2603,1.0,0.975,0.991,0.0153,0.0172
841,63,50,1.2025,1.0131,1,0.644,-0.5122,0.875,0.9837,0.9912,0.0141,0.0076
842,63,100,1.1526,1.2969,1,0.581,-0.5811,0.9531,0.9971,0.992,0.0165,0.0127
843,63,150,0.9877,0.8568,1,1.3361,-0.4595,1.0,0.9692,0.989,0.0133,0.0073
844,63,200,1.101,0.7372,1,0.6906,-0.5941,1.0,0.9809,0.9893,0.0243,0.0241
845,63,250,1.222,0.8575,1,0.7941,-0.405,0.8594,0.9853,0.998,0.0125,0.0203
846,63,300,1.2995,0.8039,1,0.3944,-0.3063,0.8906,0.9965,0.9953,0.012,0.0094
847,63,350,1.3571,0.9964,1,0.2729,-0.3403,0.8594,0.9903,0.9944,0.0176,0.0077
848,63,400,1.4127,0.7952,1,0.0858,-0.3801,0.6562,0.9921,0.9843,0.0114,0.0148
849,63,450,1.3493,1.2863,1,0.0178,-0.6656,0.7969,0.9836,0.9934,0.0136,0.0146
850,63,500,1.1998,1.0309,1,0.483,-0.6676,0.9531,0.9429,0.9975,0.0157,0.0155
851,63,550,0.999,0.869,1,1.0615,-0.6786,1.0,0.9856,0.9904,0.0135,0.0081
852,63,600,1.307,0.8992,1,0.9278,-0.0603,0.9688,0.9831,0.9857,0.0127,0.0068
853,64,0,1.3914,0.9378,1,0.8496,0.1473,0.8594,0.9702,0.9892,0.0154,0.0071
854,64,50,1.1603,1.1056,1,0.5366,-0.5548,0.9688,0.9856,0.9986,0.0136,0.0075
855,64,100,1.2001,0.9047,1,0.6817,-0.4087,0.9219,0.98,0.9943,0.0209,0.0063
856,64,150,1.1748,1.1905,1,0.3863,-0.6602,0.9688,0.9748,0.9972,0.0232,0.0074
857,64,200,1.2703,0.9038,1,0.1994,-0.6062,0.8594,0.9866,0.9973,0.0155,0.0133
858,64,250,1.2391,1.0732,1,0.7258,-0.3827,0.9062,0.9837,0.9942,0.0226,0.0083
859,64,300,1.1594,1.0046,1,0.6742,-0.4235,1.0,0.9697,0.9797,0.0142,0.0169
860,64,350,1.4213,0.9489,1,0.2023,-0.3393,0.7344,0.992,0.9869,0.018,0.0119
861,64,400,1.2962,0.9565,1,0.4929,-0.3171,0.8906,0.9874,0.9952,0.0207,0.0234
862,64,450,1.1928,1.1753,1,0.5217,-0.5726,0.9531,0.9807,0.9782,0.0192,0.0161
863,64,500,1.1229,0.885,1,0.5535,-0.8173,0.9531,0.9762,0.9926,0.0159,0.006
864,64,550,1.3326,1.0435,1,0.2178,-0.4468,0.8906,0.9611,0.9901,0.0135,0.0187
865,64,600,1.1442,1.2917,1,0.4785,-0.577,1.0,0.9666,0.9966,0.0202,0.0065
866,65,0,1.2421,1.0797,1,0.6392,-0.3755,0.875,0.9884,0.999,0.0103,0.0255
867,65,50,1.1947,0.8711,1,0.5807,-0.3727,0.9531,0.9898,0.9913,0.0189,0.0107
868,65,100,1.3059,1.0789,1,0.3423,-0.4905,0.8906,0.987,0.9974,0.0154,0.0076
869,65,150,1.477,0.9007,1,0.31,0.0052,0.6719,0.9816,0.9872,0.0232,0.0113
870,65,200,1.1499,1.1041,1,0.6818,-0.5075,0.9062,0.9751,0.9943,0.0163,0.0139
871,65,250,1.2876,1.2194,1,0.0265,-0.9708,0.875,0.9876,0.9857,0.0144,0.0097
872,65,300,1.1828,0.8396,1,0.3219,-0.598,0.9844,0.9939,0.9844,0.0242,0.0295
873,65,350,1.1074,0.9412,1,0.807,-0.5872,0.9688,0.9631,0.9911,0.0142,0.008
874,65,400,1.1587,1.325,1,0.7786,-0.3587,0.9844,0.9798,0.987,0.0168,0.0076
875,65,450,1.0509,1.0353,1,0.5775,-0.8903,1.0,0.9778,0.9986,0.0163,0.0066
876,65,500,1.2744,1.0671,1,0.5761,-0.393,0.9219,0.9792,0.9979,0.016,0.0215
877,65,550,1.2523,0.8549,1,0.388,-0.4427,0.9219,0.9589,0.989,0.0145,0.0166
878,65,600,1.2514,0.9728,1,0.7181,-0.1974,0.8438,0.9859,0.9903,0.0165,0.0122
879,66,0,1.2901,0.7275,1,0.6209,-0.1876,0.9062,0.9811,0.9987,0.0136,0.019
880,66,50,1.1785,1.2834,1,0.5468,-0.5705,0.8906,0.9805,0.999,0.0151,0.0262
881,66,100,1.0714,1.0399,1,0.7973,-0.6248,1.0,0.992,0.9928,0.0198,0.0159
882,66,150,0.9754,1.0285,1,0.9177,-0.682,1.0,0.9916,0.9918,0.0147,0.0072
883,66,200,1.1736,1.247,1,0.432,-0.7885,0.9219,0.9943,0.9938,0.0136,0.0063
884,66,250,1.1423,0.8423,1,0.844,-0.2963,1.0,0.9647,0.9923,0.0186,0.0076
885,66,300,1.1381,1.1572,1,0.3862,-0.7499,0.9688,0.9841,0.981,0.014,0.0159
886,66,350,1.1752,0.9155,1,0.7005,-0.3675,0.9531,0.968,0.9961,0.0193,0.0161
887,66,400,1.2771,0.9168,1,0.2934,-0.4877,0.9062,0.989,0.9858,0.0133,0.0161
888,66,450,1.1227,1.2358,1,0.4344,-0.8007,0.9844,0.974,0.9986,0.0162,0.0164
889,66,500,1.1131,1.4774,1,0.4503,-0.805,1.0,0.9712,0.9977,0.022,0.0155
890,66,550,1.094,1.2477,1,0.5724,-0.9651,0.9531,0.9776,0.9753,0.0167,0.008
891,66,600,1.3463,1.1408,1,0.5946,-0.2309,0.8125,0.9847,0.986,0.0135,0.0133
892,67,0,1.1072,0.9821,1,0.4716,-0.723,1.0,0.9952,0.9984,0.0135,0.0071
893,67,50,1.6544,1.2066,1,-0.0074,0.0299,0.3594,0.9801,0.9952,0.0157,0.0068
894,67,100,1.0928,1.2007,1,1.2877,-0.1928,0.9688,0.9891,0.9901,0.0127,0.0057
895,67,150,1.2109,0.8518,1,0.5564,-0.5297,0.9062,0.9728,0.9935,0.0162,0.014
896,67,200,1.4156,0.9079,1,0.3086,-0.1952,0.7656,0.9919,0.9951,0.0149,0.0148
897,67,250,1.0794,0.8958,1,0.6796,-0.6639,1.0,0.9835,0.9934,0.0131,0.0079
898,67,300,1.2417,0.9877,1,0.6361,-0.3079,0.8594,0.989,0.9884,0.0164,0.0106
899,67,350,1.0891,0.7926,1,0.5514,-0.8216,0.9688,0.985,0.9898,0.0165,0.0065
900,67,400,1.3807,1.2149,1,0.1113,-0.4249,0.7812,0.9855,0.9979,0.0206,0.0064
901,67,450,1.5005,1.1288,1,-0.2129,-0.571,0.6406,0.9662,0.9957,0.0222,0.0072
902,67,500,1.174,0.858,1,0.4144,-0.6034,1.0,0.9852,0.9884,0.0143,0.009
903,67,550,1.4854,0.9529,1,0.1917,-0.142,0.6406,0.9877,0.9803,0.0152,0.0163
904,67,600,1.1825,0.7535,1,0.8732,-0.2494,0.9688,0.9777,0.9905,0.014,0.0064
905,68,0,1.2443,0.6962,1,0.9119,-0.0976,1.0,0.9814,0.9971,0.0166,0.0241
906,68,50,1.344,0.9782,1,0.1895,-0.5113,0.8281,0.9871,0.9965,0.017,0.0092
907,68,100,1.0888,1.136,1,0.5082,-0.873,1.0,0.9722,0.9841,0.0161,0.0065
908,68,150,1.149,1.1043,1,0.5327,-0.5645,0.9531,0.9844,0.9896,0.014,0.0057
909,68,200,1.0941,0.9225,1,0.6264,-0.6547,0.9688,0.984,0.9983,0.0172,0.0159
910,68,250,1.2023,1.2407,1,0.3893,-0.8578,0.9062,0.9763,0.9886,0.0246,0.02
911,68,300,1.2989,0.6104,1,0.6532,-0.2907,0.8594,0.9866,0.9981,0.0234,0.0073
912,68,350,1.1234,0.9258,1,0.5813,-0.7307,0.9531,0.9914,0.9984,0.0144,0.0184
913,68,400,1.1743,0.9587,1,0.2597,-0.7971,0.9688,0.9759,0.9967,0.0136,0.0139
914,68,450,1.1317,0.9935,1,1.1405,-0.2982,0.9844,0.9933,0.9872,0.0163,0.0064
915,68,500,1.4261,0.9232,1,0.1717,-0.3044,0.75,0.9851,0.998,0.0121,0.0333
916,68,550,1.0569,1.0667,1,0.3897,-1.1021,1.0,0.9841,0.9984,0.0152,0.0067
917,68,600,1.1397,1.0434,1,0.4273,-0.8113,0.9375,0.9819,0.9959,0.0175,0.0154
918,69,0,1.3198,1.0459,1,0.2454,-0.3819,0.8281,0.9743,0.9854,0.0199,0.0072
919,69,50,1.2443,1.0237,1,0.5536,-0.4865,0.875,0.9698,0.9976,0.0114,0.0237
920,69,100,1.3949,0.9417,1,0.309,-0.2181,0.7344,0.98,0.9893,0.0133,0.0067
921,69,150,1.1283,1.1575,1,0.4537,-0.714,1.0,0.9672,0.9917,0.0173,0.0122
922,69,200,1.1879,0.9419,1,0.8523,-0.3798,0.9531,0.9859,0.9869,0.0147,0.0063
923,69,250,0.9277,1.2021,1,0.6609,-1.1457,1.0,0.9754,0.9981,0.0175,0.0085
924,69,300,1.0785,0.8357,1,0.667,-0.6519,1.0,0.9864,0.9925,0.0143,0.0054
925,69,350,1.2411,0.8432,1,0.0336,-0.9031,0.9688,0.9674,0.9956,0.0126,0.0068
926,69,400,1.1462,1.0346,1,0.3167,-0.8102,1.0,0.9894,0.9925,0.0167,0.0066
927,69,450,1.3265,1.0733,1,0.2815,-0.3746,0.8594,0.9934,0.9905,0.0107,0.0099
928,69,500,1.4214,0.9816,1,-0.0287,-0.5298,0.7344,0.9796,0.9896,0.0159,0.0129
929,69,550,1.3829,0.8687,1,0.2244,-0.3208,0.6562,0.9941,0.9926,0.0168,0.0259
930,69,600,1.0061,0.9933,1,0.8042,-0.7972,1.0,0.9666,0.9886,0.0135,0.0094
931,70,0,1.1867,0.8847,1,0.58,-0.4183,0.9688,0.9849,0.9938,0.0194,0.0096
932,70,50,1.0935,1.2385,1,0.4629,-0.9286,1.0,0.9886,0.9921,0.0205,0.0072
933,70,100,1.3806,0.6716,1,0.3962,-0.2089,0.8594,0.9624,0.997,0.0102,0.0062
934,70,150,1.3749,1.1174,1,0.0056,-0.5622,0.8594,0.9706,0.9975,0.0224,0.0078
935,70,200,1.132,1.2551,1,0.9473,-0.3631,0.9531,0.9825,0.9931,0.0125,0.0103
936,70,250,1.177,1.0058,1,0.307,-0.8625,0.9531,0.9911,0.9796,0.0125,0.0072
937,70,300,1.5949,0.9393,1,0.14,0.1364,0.5,0.9756,0.9905,0.017,0.0077
938,70,350,1.1599,1.0517,1,0.6935,-0.3821,1.0,0.9918,0.9984,0.0178,0.0146
939,70,400,1.3132,0.8445,1,0.1149,-0.514,0.8906,0.9737,0.9896,0.0152,0.0066
940,70,450,1.1008,0.9848,1,0.2877,-1.1682,0.9062,0.9708,0.9861,0.025,0.0116
941,70,500,1.4921,1.405,1,0.0791,-0.2568,0.6719,0.993,0.9813,0.0103,0.0105
942,70,550,1.2128,0.9525,1,0.2796,-0.7619,0.9375,0.9962,0.9862,0.0127,0.0089
943,70,600,1.3819,1.4701,1,0.1397,-0.3709,0.8281,0.9918,0.9894,0.0099,0.0069
944,71,0,1.2137,0.9103,1,0.717,-0.3464,0.9219,0.9902,0.9891,0.0101,0.0093
945,71,50,1.2168,1.1697,1,0.3473,-0.6692,0.9375,0.9872,0.996,0.0192,0.0062
946,71,100,1.4114,1.107,1,0.0443,-0.4243,0.7031,0.9914,0.9827,0.0189,0.0059
947,71,150,1.2419,1.0599,1,0.3284,-0.5502,0.8906,0.9956,0.9821,0.0107,0.0147
948,71,200,0.9924,1.0411,1,0.6244,-0.9561,1.0,0.9882,0.9891,0.0166,0.0154
949,71,250,1.0012,1.2154,1,0.8425,-0.7998,1.0,0.9784,0.9974,0.016,0.007
950,71,300,1.1168,1.1518,1,0.8689,-0.4934,1.0,0.9875,0.996,0.0214,0.0076
951,71,350,1.2347,1.1609,1,0.4144,-0.5484,0.9375,0.9811,0.9796,0.0203,0.0213
952,71,400,1.1793,1.081,1,0.399,-0.7268,0.9375,0.9905,0.9947,0.0115,0.0155
953,71,450,1.1256,1.1681,1,0.3669,-0.7781,1.0,0.9808,0.9807,0.0141,0.0085
954,71,500,1.2687,1.1487,1,0.2451,-0.557,0.875,0.9952,0.9986,0.0098,0.0105
955,71,550,1.0582,0.9403,1,0.8429,-0.5249,1.0,0.9937,0.9986,0.0141,0.0199
956,71,600,1.1307,0.8235,1,0.6806,-0.5225,0.9375,0.9813,0.9853,0.0176,0.0115
957,72,0,1.2389,0.9129,1,0.7286,-0.1687,0.9219,0.9832,0.9985,0.0158,0.0141
