img_no,hair_color,hair_length,background_score,hairstyle
18182,-0.0073,-0.413,0.7915,-0.6485
18183,-0.6957,0.9914,1.4475,-0.1384
18184,1.2695,0.8866,0.0061,-1.1158
18185,0.0658,-0.4813,-0.9523,1.0539
18186,-1.0549,0.4685,1.3498,0.2994
18187,0.0749,0.4697,-1.4197,0.582
18188,-0.4044,0.728,-0.3733,0.003
18189,0.1824,0.7813,0.6137,-0.5346
18190,-1.0184,0.517,1.3901,-0.5727
18191,-1.2218,-0.375,1.2117,1.0373
18192,0.4298,0.7837,0.9433,0.194
18193,0.6945,0.5673,1.2036,0.0739
18194,-1.0707,-0.9507,0.9796,-0.0452
18195,2.1354,0.6771,1.6736,-0.7758
18196,-0.7096,-0.0586,1.0974,-0.5013
18197,-0.4744,0.7111,1.6382,0.5621
18198,0.0405,-1.8259,-0.5398,0.0788
18199,-0.0748,0.8959,0.7679,-0.0592
18200,0.7349,0.8231,0.9621,0.3323
18201,-0.1749,-1.2517,-1.894,1.4128
18202,-0.3928,0.6218,1.088,0.3228
18203,-1.3688,0.3906,0.2267,0.7794
18204,0.9883,0.7174,0.8614,-1.099
18205,-0.3904,0.0744,-1.1714,-0.635
18206,-0.625,0.4529,1.5923,-0.2255
18207,0.6718,0.8679,1.2673,0.6389
18208,1.2301,0.9422,0.5725,0.0773
18209,0.4125,0.986,1.0938,-0.1407
18210,-0.1997,0.9018,-0.834,-0.5268
18211,0.1093,1.0419,0.7834,-0.8433
18212,1.333,0.1494,0.5921,0.5517
18213,-0.6643,0.6475,1.1358,-1.1359
18214,-0.501,0.9139,0.7038,0.0135
18215,-1.1489,-1.6804,-1.7009,0.3732
18216,-0.8578,0.245,1.3245,-1.0064
18217,-0.8946,-0.3187,0.775,1.1617
18218,-0.6092,1.2714,1.6427,-0.1621
18219,1.6948,1.0985,0.9009,-0.5251
18220,-1.1466,0.9446,1.5533,1.7004
18221,-0.7208,1.5133,1.7998,-0.2128
18222,0.3801,0.7438,-0.7539,0.1532
18223,-1.0922,1.0898,0.5026,0.6775
18224,-0.9197,0.424,1.1858,0.3616
18225,-0.4739,0.7277,-0.0963,-0.5257
18226,1.3265,-0.2345,-0.1817,0.4342
18227,-0.3707,0.392,0.8548,0.5069
18228,0.821,0.5405,-1.1593,-0.1654
18229,0.9819,0.8741,0.5761,0.8822
18230,2.6493,0.9238,-1.7061,-0.5643
18231,0.7327,0.7485,-1.8107,1.2834
18232,-0.7208,-0.1955,0.7338,0.8507
18233,-1.1358,1.3576,1.6086,-0.217
18234,0.352,0.487,0.3635,-1.3281
18235,-0.9239,1.0869,1.1605,0.063
18236,-0.2203,0.6648,-0.2689,0.0689
18237,-0.5257,-0.2055,0.2955,-0.0206
18238,-1.167,-0.3116,0.18,0.7788
18239,-0.0024,0.8985,-1.0609,-0.1152
18240,0.9658,0.9819,-0.1561,-0.678
18241,0.8877,1.3618,1.0295,0.0435
18242,-0.8899,1.0866,0.404,-0.2877
18243,-0.1021,-0.2228,-1.3369,1.9638
18244,-1.1419,0.144,1.3572,0.5566
18245,-0.8857,0.6095,1.3635,0.6621
18246,-0.8146,0.7947,1.067,1.1371
18247,-0.8456,-0.1853,0.8488,0.1509
18248,-0.8476,0.0492,-0.3414,1.0206
18249,-0.9416,0.8443,-1.0474,0.8704
18250,-0.8311,0.1641,0.8077,0.3199
18251,0.6177,0.378,0.9991,-0.496
18252,-0.5305,0.8361,1.0573,-0.4925
18253,-0.5582,0.8827,1.4399,0.2324
18254,-0.4642,0.6465,0.2446,-0.5821
18255,0.8423,0.4908,0.8401,-0.4489
18256,-0.379,0.5934,1.1639,-0.3487
18257,-0.7317,0.1205,0.2123,0.5608
18258,-0.9128,1.7475,0.2642,-0.1349
18259,-0.8213,-1.7727,0.6266,0.3369
18260,-1.061,0.6008,0.7077,1.1193
18261,-1.0197,0.8702,1.1132,0.3459
18262,1.6632,0.762,-0.872,0.352
18263,-1.0742,-1.3912,0.4716,-0.2667
18264,0.9366,0.8026,0.7926,-0.5755
18265,0.2338,0.7425,-0.5251,-0.1248
18266,-0.8989,-0.1854,1.1347,1.5449
18267,0.0204,1.1191,0.7411,-0.2502
18268,-0.5423,1.0479,-0.236,0.6081
18269,0.2691,1.1611,-0.7915,0.2176
18270,-0.567,0.8436,0.2578,-0.3078
18271,-0.9464,-0.5109,0.5312,-0.5523
18272,-1.3026,0.1205,1.3507,0.6249
18273,-0.8859,0.7305,1.2706,-0.8623
18274,0.0203,0.356,-1.4962,-0.5048
18275,-0.6146,0.3236,-0.3785,-0.7073
18276,0.3253,1.0082,0.366,0.0219
18277,0.9934,0.0957,-1.4319,0.5507
18278,0.7433,0.6382,-1.0999,-0.4117
18279,-0.9911,0.6685,1.0858,0.3823
18280,-0.8511,0.6783,-0.2937,-0.2371
18281,-0.5202,0.3831,-0.0181,0.6534
18282,-1.1981,-0.0361,-0.5012,1.3913
18283,-0.2665,0.8622,1.1705,-0.1197
18284,-0.6953,1.3596,1.7169,0.2564
18285,-1.0009,0.4883,1.0781,1.4386
18286,-0.7971,0.3718,0.9571,0.0721
18287,0.4156,0.7386,-1.6434,-0.0768
18288,-1.2589,1.2135,1.2416,-0.3092
18289,-1.075,0.3925,0.9707,-0.491
18290,-0.6913,0.1311,0.9037,1.2947
18291,-0.3933,0.5491,0.2423,0.2171
18292,-0.2356,0.4037,0.7341,0.2284
18293,0.5333,1.0305,-1.7197,1.529
18294,-0.7424,1.5897,0.6419,0.0018
18295,-0.4725,-0.9207,0.4922,1.1248
18296,-0.1967,0.7913,1.2575,-0.5333
18297,-0.262,1.0636,-0.7438,0.5582
18298,1.2847,0.9526,0.3057,0.9874
18299,-0.4117,0.2304,1.3286,-0.3018
18300,-0.389,0.6366,1.1505,-0.5053
18301,0.8666,0.5527,0.976,-0.7084
18302,-1.1635,0.5965,1.07,0.8662
18303,-0.6335,0.5536,-0.4884,1.4368
18304,0.0402,1.3293,1.4614,0.0357
18305,0.9932,0.7724,0.6833,-1.0589
18306,-0.067,-0.125,0.6245,0.5975
18307,0.2294,0.461,1.0391,-0.041
18308,0.349,0.8291,-0.3805,-0.0208
18309,-0.8878,0.8531,1.1906,0.7117
18310,1.3017,0.6976,-0.6636,0.1365
18311,1.6381,0.99,-0.6154,-0.5824
18312,-1.2283,0.5722,0.2194,1.0844
18313,0.5411,1.1977,0.1953,0.1119
18314,-0.4499,0.6843,1.2156,-0.3581
18315,-1.1418,1.1972,0.9989,0.211
18316,0.1365,0.8933,1.1666,0.2733
18317,1.7196,0.6075,1.2044,-0.8532
18318,2.2671,0.8388,-1.3227,-1.7048
18319,0.0899,0.1281,1.1005,0.028
18320,1.1965,0.2322,1.2807,0.0907
18321,0.3505,0.3545,0.8006,-1.1606
18322,-0.7864,-1.7124,1.4685,1.8214
18323,1.2832,0.7693,0.7293,-0.7587
18324,0.3682,0.5715,1.3402,-0.3005
18325,-1.0759,0.7464,0.519,0.1579
18326,-0.4954,1.2772,0.858,0.1461
18327,0.2256,1.2201,-1.7308,-0.3523
18328,0.7688,-0.0803,-1.5151,0.4031
18329,-0.9746,0.7824,1.5775,-0.114
18330,-1.1079,0.3918,-1.103,0.9378
18331,-0.7568,0.5577,1.4838,-0.9391
18332,-0.6931,0.4225,0.9961,0.2746
18333,-0.0124,0.711,1.129,-0.5257
18334,-0.6187,1.1411,1.038,-0.5211
18335,-0.1331,0.7559,-1.0212,0.6255
18336,1.8233,0.3055,0.0249,-0.0012
18337,-0.588,0.8446,-1.28,0.1243
18338,-0.1808,0.583,0.9426,-0.4251
18339,-0.8631,0.6257,0.3981,0.2582
18340,0.0398,0.4371,-0.5878,-0.0167
18341,-0.725,-0.4923,0.9803,0.5365
18342,0.1915,0.674,-0.5691,-0.3119
18343,-0.4064,0.6135,-1.7662,-0.1248
18344,-0.7784,0.3449,-1.4466,0.5122
18345,0.3295,0.7576,-1.4714,0.6014
18346,-0.5913,-0.3606,-0.5297,0.5409
18347,-0.7104,-0.3194,1.3161,1.0798
18348,-0.1542,1.231,0.7797,-0.4958
18349,-0.7319,1.0173,-0.7485,0.2385
18350,0.8356,0.7367,1.0078,-0.7068
18351,1.7789,0.6824,-0.2257,0.5836
18352,-0.5261,0.8647,1.084,-0.878
18353,-1.1491,0.9373,1.0609,-0.0517
18354,1.2922,0.3421,-1.4075,0.2858
18355,-0.6631,-0.0459,-1.7314,-0.238
18356,-0.3531,0.1467,1.1973,-0.7911
18357,-0.5401,-1.2218,1.232,0.3983
18358,1.5466,0.6918,-0.9489,-0.6353
18359,-0.8081,0.3411,0.9592,-0.528
18360,-0.4246,-2.0623,0.8828,0.0837
18361,1.3832,1.0103,-1.4085,-0.6675
18362,-0.0917,0.4784,1.0768,-0.0341
18363,0.0957,1.1394,0.8033,0.4823
18364,-1.223,0.1631,-1.0926,0.0101
18365,-0.5436,0.8697,1.1114,0.3965
18366,-1.3054,1.0028,1.008,0.0722
18367,-0.9123,0.7794,1.1529,0.8707
18368,-1.0703,0.4872,1.1105,1.215
18369,0.0264,0.9109,0.8168,-0.421
18370,0.6127,-0.8994,1.0003,0.3523
18371,0.414,0.7092,1.3015,-0.3381
18372,1.6605,0.3367,-0.8679,-0.7889
18373,-0.6946,0.8253,0.7873,-0.7102
18374,-0.7698,0.6545,1.1792,-0.039
18375,0.1536,1.0586,0.2811,0.004
18376,-0.9705,0.0196,1.7363,-0.7224
18377,0.9694,0.8669,0.7303,-0.289
18378,-0.8306,-0.5659,0.5995,0.8221
18379,-0.3048,0.4953,0.9147,0.165
18380,-0.6252,-0.9725,-1.2865,0.7653
18381,-0.9935,0.2198,1.346,0.3475
18382,-1.5105,0.6525,0.4452,-0.277
18383,0.4444,1.0331,1.1347,-0.6829
18384,-0.3637,0.7291,0.4883,-0.9234
18385,-1.1342,0.0384,0.633,0.3776
18386,0.6695,0.3855,0.749,-0.9653
18387,-0.8974,1.0604,1.0677,-0.7177
18388,-0.9219,0.8018,-1.0242,-0.5741
18389,-0.6823,0.6854,1.2471,-0.8653
18390,-0.5949,0.1892,1.0935,-0.2318
18391,0.7367,-0.3358,0.2422,-0.1227
18392,1.1528,0.8731,0.1387,-1.3208
18393,2.0416,0.6243,-0.5239,-1.0974
18394,-0.9511,0.4667,0.869,-0.6973
18395,-0.1509,0.4617,0.6723,-0.1444
18396,-0.4009,0.2163,-1.377,0.5697
18397,0.3818,-0.2137,1.123,0.206
18398,0.9883,-0.028,0.4681,0.2035
18399,-0.6233,1.2037,1.2802,-0.2151
18400,-1.1725,0.2718,0.1637,0.7906
18401,0.3321,0.956,-0.4014,-0.2366
18402,-0.8348,0.337,-0.7985,2.2632
18403,-0.5713,0.3617,1.4434,0.3056
18404,-0.7082,-0.8715,0.7074,-0.106
18405,-0.8257,-0.3391,-1.0747,0.0821
18406,-0.7942,-1.1829,0.833,0.5677
18407,0.5661,-0.0102,0.9817,-0.3526
18408,-0.1802,0.2954,1.0662,1.2973
18409,-0.7025,0.3515,1.8861,-0.3513
18410,-0.3709,0.6786,1.2214,-0.6067
18411,0.4538,0.6128,0.7215,-1.0934
18412,-0.062,0.9348,-0.8779,0.2217
18413,-0.5826,1.4835,0.6198,-0.8422
18414,0.1208,0.6622,0.6254,0.5574
18415,1.4849,0.6568,0.316,0.002
18416,-1.1474,0.6713,1.4442,0.0412
18417,-0.0253,0.6864,0.0717,1.8677
18418,1.0036,0.6711,-1.7675,-0.003
18419,1.9748,-0.2496,0.4539,0.7997
18420,-0.652,0.5137,1.2431,0.5199
18421,-0.399,-1.7441,-0.9245,0.8462
18422,0.4736,0.2155,0.8652,0.1207
18423,-0.5511,1.1759,1.3238,0.0037
18424,-0.4776,1.0705,0.9098,0.3598
18425,-0.834,0.1167,1.1086,-0.5014
18426,0.0273,0.414,-1.8939,0.0209
18427,-0.8009,-2.1191,0.9845,0.9239
18428,-0.0472,0.3673,0.5865,-0.1559
18429,-0.2008,0.6296,0.7835,-0.2397
18430,-1.1974,-0.1483,-1.2949,0.4357
18431,-0.3386,-3.1871,1.045,0.117
18432,-0.6662,1.1147,-1.1746,0.5893
18433,-0.3425,0.7686,1.2163,-0.3246
18434,-1.0988,0.7574,0.8031,0.9077
18435,-0.0935,0.6802,0.5463,-0.5513
18436,-0.1335,0.6863,1.2857,-0.8619
18437,-0.1861,0.4665,1.3889,-1.3659
18438,-0.8605,0.0248,-1.3273,0.5346
18439,-1.2005,1.3412,1.0542,-0.6545
18440,-0.7844,0.6379,0.9838,-0.7561
18441,-0.7299,0.4225,1.0303,0.5869
18442,-0.8693,0.966,1.2032,-0.5336
18443,-0.8365,0.0479,0.0482,1.0991
18444,-0.3702,0.8885,1.7089,-1.089
18445,-1.1254,0.7523,0.6192,-0.3396
18446,0.0178,-0.4799,1.0213,-0.1147
18447,1.3601,1.0922,-1.4992,-0.0487
18448,-0.8492,0.5802,0.6411,-0.1108
18449,0.951,0.8335,0.9344,-0.9014
18450,-0.5341,1.1676,0.6526,-0.4884
18451,0.7916,0.9048,0.8077,-0.359
18452,0.4401,0.7548,1.3101,0.0767
18453,-0.8328,0.732,1.2049,0.6551
18454,1.0044,-0.2337,0.162,0.6068
18455,-1.3126,0.4668,0.8721,0.8368
18456,0.063,-2.8293,-0.426,0.5052
18457,0.1527,0.8298,0.5325,0.2734
18458,-1.119,0.704,-0.1016,0.8525
18459,-0.2813,0.5339,1.4869,-0.2867
18460,0.2741,0.4878,1.3245,0.7647
18461,-0.4912,0.5631,1.2142,-0.5029
18462,1.1666,0.1015,0.6505,-0.854
18463,1.7443,0.8413,-1.4233,-1.279
18464,-0.7722,0.8155,1.582,-0.2704
18465,-0.2617,0.4955,0.7629,-0.2775
18466,-0.3504,1.6177,-0.2911,-0.2039
18467,-0.1249,-0.1475,1.5704,0.1045
18468,-0.4919,0.5786,1.3649,-0.3722
18469,-1.3975,0.9288,0.7645,-0.948
18470,-1.154,0.688,0.3249,0.5849
18471,-0.1229,0.6979,0.768,0.0642
18472,-0.5938,0.4123,1.4411,1.4442
18473,0.8444,1.0658,0.7027,-0.3969
18474,-0.9959,0.2242,-0.1971,-0.3305
18475,0.622,1.0317,1.1354,-1.4476
18476,0.8339,0.6176,1.383,-0.7956
18477,1.6467,0.9711,0.4786,-0.768
18478,-0.1427,0.0299,-1.331,0.2244
18479,-0.9731,0.9182,-0.8861,0.3273
18480,1.0679,0.4182,1.25,-1.2749
18481,-0.8667,0.6584,0.2424,0.2661
18482,-0.4872,-1.8468,-1.1014,0.891
18483,-1.0621,0.5809,1.5321,-1.4125
18484,-0.4997,0.4864,1.2848,-0.5101
18485,-0.7952,-2.4302,0.5871,-0.4426
18486,0.7307,0.3666,0.9555,0.6014
18487,0.9488,0.8997,1.736,-0.1713
18488,-0.6006,1.2627,1.3531,-0.3566
18489,-0.1517,0.6544,0.9334,-0.9315
18490,-0.6203,0.1883,0.9077,-1.0056
18491,-0.3343,0.7127,-1.243,1.2543
18492,-0.6769,1.0434,1.2583,0.0028
18493,0.4711,0.939,0.06,-0.1442
18494,-0.7782,0.4439,-0.0627,0.0573
18495,0.4808,0.7548,-1.3993,0.0444
18496,-0.7049,-0.1371,-0.6214,-0.3974
18497,-0.3917,0.5246,0.0585,-0.306
18498,0.6259,0.3965,-0.212,-0.7141
18499,-0.6377,-0.8308,1.1824,-0.471
18500,-0.1857,-1.3742,-0.4732,0.4163
18501,-0.5001,0.1118,0.0696,0.6745
18502,-0.4678,-0.947,0.2224,-0.258
18503,-0.4194,-0.9578,0.0614,1.5663
18504,-0.8124,-1.5448,0.541,1.913
18505,-0.9764,-0.3983,1.2956,0.0884
18506,-0.9773,0.3681,0.9545,0.7728
18507,-0.956,0.8028,0.3714,-0.0604
18508,-0.5682,0.4011,0.8903,-0.3947
18509,-1.2353,0.2646,1.2712,1.3441
18510,1.2819,0.8339,-1.5161,0.0198
18511,0.7427,0.9169,1.1573,-0.727
18512,-0.0439,0.397,0.3629,1.011
18513,-0.5128,-0.1342,-0.5875,1.7609
18514,-0.0163,0.7232,-0.928,-0.0938
18515,-0.1492,1.0066,1.4381,-0.5933
18516,-1.2015,-0.4739,0.6018,0.6807
18517,-0.1818,0.2622,-1.3248,0.7562
18518,-0.8121,0.1391,1.161,-0.3779
18519,-1.1091,0.5625,0.9116,-0.7035
18520,0.0628,0.8357,1.4526,-0.4566
18521,-0.9401,0.7989,1.2892,-0.429
18522,0.2524,-0.5236,0.7878,0.0519
18523,-0.4355,-2.5596,1.1131,0.3909
18524,-0.5224,0.3774,-1.5085,-0.04
18525,1.0462,-0.9281,0.4607,0.6126
18526,-1.2727,-0.2291,-0.2858,0.8728
18527,-1.1698,0.1827,-0.0157,0.1646
18528,0.3548,0.5839,-1.0154,-0.7775
18529,0.0114,-0.814,0.9745,0.7187
18530,2.0459,0.535,-0.9435,-0.4378
18531,0.2068,-1.8277,-1.6949,1.3469
18532,-0.2407,0.8947,1.64,0.2241
18533,-0.7654,-0.6438,1.1981,0.6006
18534,1.542,0.9473,-1.4239,-0.847
18535,-0.558,0.6194,-0.4578,-0.4843
18536,1.3561,0.6753,-1.5157,-0.3991
18537,-1.2067,-0.4653,-1.5053,0.9385
18538,1.1083,0.5602,0.8352,-0.5989
18539,-0.8076,-0.0423,1.0452,1.9994
18540,1.5733,0.4655,1.0202,-0.8396
18541,0.8229,0.6823,-0.9172,0.7085
18542,1.0979,1.1744,1.273,-0.3478
18543,-1.0217,0.3377,1.4417,0.2252
18544,1.3374,0.88,-0.5284,-0.8832
18545,1.4483,0.793,-1.1067,-0.0007
18546,-0.3262,1.0048,0.674,-0.4282
18547,0.8221,0.5117,-0.107,0.4906
18548,-0.5786,0.9903,0.9335,0.4167
18549,-0.9066,0.1257,-1.6616,0.8753
18550,-0.6522,0.2121,-0.0293,-0.255
18551,-0.5779,0.4214,0.8429,-0.5241
18552,-0.8804,0.1866,0.3268,-0.331
18553,-0.8471,1.2926,1.2276,0.148
18554,0.9493,0.6552,0.529,-0.6356
18555,-0.7812,0.4761,1.1734,0.1362
18556,-1.4509,1.0882,0.8394,-0.2278
18557,-0.1777,0.1061,-0.4235,-0.7837
18558,-0.1913,0.9048,1.6761,-0.1372
18559,-0.3476,-1.879,1.5861,-0.497
18560,0.3401,0.5408,1.1753,-0.7508
18561,-0.9583,0.4934,1.3404,0.2072
18562,-0.9813,0.549,0.6869,-0.6377
18563,-0.9177,1.3729,0.7194,-0.4782
18564,-0.326,0.7353,1.1942,0.0561
18565,0.526,0.4938,-0.8984,-0.3411
18566,0.0488,-3.0274,1.1373,0.5097
18567,-0.9838,-0.1494,-0.624,1.3291
18568,-0.8849,0.3335,0.1333,-0.4186
18569,1.1957,-0.8885,1.1083,0.026
18570,1.1751,-0.865,0.3697,0.3269
18571,-0.9188,0.4431,-0.8622,1.4493
18572,0.9027,0.9914,0.7664,-1.162
18573,-0.3982,0.7011,1.1002,0.1843
18574,-0.925,-0.4995,-0.763,0.613
18575,-0.8333,0.9919,0.2226,0.0506
18576,0.4053,0.2634,-1.1387,-1.1347
18577,0.6794,0.9472,0.714,-1.2105
18578,-1.0657,0.5454,1.1658,0.3146
18579,-0.0357,0.382,0.4313,-0.382
18580,0.844,0.8395,-1.2199,-0.5528
18581,-0.538,0.4366,0.9925,-1.5234
18582,-0.9107,0.3476,-1.5229,1.1009
18583,0.8322,-1.8171,0.7632,1.341
18584,0.5734,-0.6895,1.1768,0.1933
18585,-0.9097,0.9193,1.5234,0.1296
18586,-0.6879,0.6991,0.0812,-0.0962
18587,0.4971,0.7293,0.3885,0.0533
18588,1.0163,1.0459,-0.946,0.0574
18589,-0.5271,0.0929,1.4909,0.8626
18590,2.1989,0.7309,0.8909,-0.7626
18591,-0.9709,-1.1632,0.405,-0.0336
18592,-0.3113,0.8509,0.55,-0.4403
18593,-0.2956,0.2058,-0.3263,0.2557
18594,-0.1449,1.1356,-0.7259,1.2262
18595,1.2481,0.6167,1.1929,-0.3884
18596,1.511,1.1449,1.0348,0.4694
18597,-1.0327,-1.2238,0.7548,1.2825
18598,-1.0529,0.9223,0.9289,0.0031
18599,-0.4416,0.1744,1.4596,-0.4391
18600,-1.2267,0.5517,0.1466,-0.1216
18601,-0.6948,0.6361,1.2794,-0.0077
18602,2.0006,0.5718,0.5823,-1.5946
18603,-1.0168,-0.7597,-1.8886,0.8442
18604,-0.9056,-0.7937,0.0703,0.5322
18605,1.6948,-0.1089,-0.9055,1.1766
18606,-1.1883,0.8723,0.7024,1.6634
18607,-0.3707,0.7709,1.2129,0.0339
18608,-0.7189,-0.2415,0.5441,0.1255
18609,-1.008,0.7293,0.5195,0.7099
18610,-0.6244,0.8663,1.2876,-0.4058
18611,-0.5655,0.7973,-1.6643,0.2027
18612,-1.5028,-1.5555,0.1119,0.1924
18613,-0.6475,0.4023,-0.5267,0.9235
18614,-1.0248,0.8888,0.5742,0.5014
18615,-0.3172,-1.3096,0.2354,0.8305
18616,-0.2309,0.3502,1.1447,-0.141
18617,-0.4652,-0.0682,1.5548,0.8333
18618,0.0773,-1.0165,-0.6035,0.6112
18619,-0.9272,0.547,0.8629,-0.2455
18620,0.6877,0.8549,0.5793,-0.2565
18621,-1.1733,1.0993,1.7106,0.0089
18622,-1.0086,0.7474,1.017,-0.3413
18623,-0.9376,0.8459,-1.504,0.095
18624,1.8765,0.6473,-0.8261,-1.0794
18625,-0.6926,0.5695,1.2068,0.1324
18626,-0.6019,1.451,0.0051,-0.2437
18627,-0.545,0.3505,0.7574,0.2076
18628,-1.0345,0.5043,1.3351,1.5516
18629,-0.4619,0.8465,1.3639,-0.8784
18630,0.309,1.0953,0.7677,0.3543
18631,-0.8166,0.6911,0.8058,0.3005
18632,-0.9643,-0.1811,1.4168,0.0583
18633,1.8039,0.7908,-1.1905,0.7204
18634,-0.7535,-0.9714,0.1681,-0.4559
18635,0.7598,1.0578,-1.6842,-0.0617
18636,1.1152,-2.2379,0.6357,-0.1252
18637,0.6669,0.774,1.1646,-0.7183
18638,-0.3282,1.3095,1.2815,0.7482
18639,-0.6857,0.3592,1.4325,-0.4689
18640,-0.2539,-0.2965,-1.4984,1.0499
18641,1.2478,-1.7376,-0.8352,0.1728
18642,0.7123,0.9064,0.082,0.0886
18643,-0.9496,1.1403,1.1838,-0.9017
18644,-0.8552,0.0338,0.9225,0.4295
18645,1.5405,0.4195,1.7852,-0.2546
18646,1.1384,0.9717,0.5,0.5624
18647,-0.3003,-2.3038,0.9892,-0.5243
18648,-0.6464,0.4207,1.1772,-0.0657
18649,0.1256,0.9528,1.0249,2.2226
18650,-0.5248,0.7878,0.9736,0.7102
18651,-0.862,1.2203,1.0255,0.6336
18652,-1.4269,-0.1854,0.5664,0.8352
18653,1.1859,1.0529,-1.4833,0.3692
18654,-0.3785,0.5967,0.0229,0.254
18655,-0.7292,0.295,-0.272,0.7495
18656,-0.0311,0.6142,0.8414,0.7004
18657,-1.1393,0.6005,1.2769,0.479
18658,-0.8888,-0.1179,0.1256,-0.1567
18659,0.832,0.5849,-0.9995,0.4752
18660,-1.0815,0.715,1.1871,-0.103
18661,-0.6138,0.5706,-0.817,0.2592
18662,-0.1191,-0.3821,1.4829,-0.1525
18663,-1.1085,0.7186,-0.9774,-0.136
18664,-0.7167,0.9152,1.2966,-0.2631
18665,0.285,0.5484,1.4439,-0.8267
18666,-0.9461,0.6534,0.6205,0.9625
18667,-0.9032,0.4234,1.6144,-1.075
18668,-0.9522,0.9821,1.542,-0.2481
18669,-0.6814,-0.4116,1.4862,-0.1661
18670,-0.6748,-1.5658,0.6585,-0.2974
18671,0.2451,0.7223,1.0147,0.3507
18672,2.1339,1.0308,-0.3481,-0.8729
18673,-0.8481,0.9686,1.1625,0.8106
18674,1.1807,0.7417,-0.7436,-0.2379
18675,-0.594,0.6105,1.414,-0.551
18676,-0.7622,0.1707,0.8864,0.7414
18677,0.9295,1.0836,0.4055,-0.1185
18678,-1.0128,1.0894,0.8996,-1.1536
18679,-0.3406,0.2823,-1.1026,-0.9948
18680,0.2343,0.4997,-0.8715,-0.2499
18681,-0.4605,1.1294,0.754,-0.1186
18682,-0.5243,-0.6573,0.9569,1.0761
18683,0.6914,0.7011,0.6858,-0.9816
18684,-0.1958,-0.8164,0.7653,-0.1733
18685,1.0049,0.6467,1.5965,-0.3572
18686,-0.3543,0.637,1.5605,0.1109
18687,0.4711,0.763,0.9543,-1.0899
18688,1.123,0.8798,-0.8618,0.4334
18689,-0.4683,0.7003,1.4522,-0.0922
18690,-0.7724,1.1023,-0.5633,0.0255
18691,-0.3948,0.833,0.1143,-0.1641
18692,0.5357,0.1219,0.9398,0.603
18693,-0.6842,0.4598,-0.6981,0.3201
18694,-0.2583,0.9751,1.2315,1.1261
18695,-0.242,0.4535,0.1901,-0.047
18696,0.5185,0.7022,1.0275,-0.2376
18697,-0.8104,1.4293,0.6396,-0.1351
18698,-0.9334,0.5858,1.4619,0.5655
18699,0.2641,-0.7023,-0.5037,0.0722
18700,-0.3426,0.7015,0.982,-0.9264
18701,-0.1486,-0.0857,1.0667,-0.1774
18702,-0.746,1.104,-1.3746,0.2453
18703,0.3243,0.7161,0.2792,-0.0619
18704,-0.5804,0.7549,1.0376,-0.169
18705,-0.595,0.9237,0.9962,0.2132
18706,-1.3956,0.7821,0.6245,-0.3907
18707,-0.4467,0.9536,-0.9776,2.5416
18708,-0.182,0.6731,-1.2454,0.817
18709,1.5578,0.6506,1.2019,-1.2048
18710,-0.4238,0.5758,0.8545,-0.9874
18711,-0.477,1.0032,-1.1869,-0.0655
18712,0.6444,0.7409,-0.1674,0.0785
18713,-0.4809,0.9712,-0.2881,0.3994
18714,1.4027,0.3214,1.0654,-1.3792
18715,-1.1656,0.5171,-0.9472,1.5103
18716,-1.2375,0.5631,0.5145,0.3689
18717,-0.1823,0.5247,0.9696,0.3347
18718,0.5632,0.6247,-1.591,-0.3426
18719,-1.0149,0.4625,1.2641,-0.4628
18720,-0.6834,-1.1642,0.7477,0.6634
18721,0.2084,0.6689,-0.7115,0.706
18722,0.7226,0.9628,-0.6113,-0.5301
18723,-0.6825,1.3099,1.285,-0.573
18724,-0.597,0.6969,-1.5376,-0.2645
18725,-0.56,0.843,0.988,0.0162
18726,-0.1912,0.5882,1.4254,-0.4821
18727,0.1115,-1.5828,-0.553,0.0589
18728,-0.2381,0.6541,-0.8202,-0.2006
18729,1.3972,0.8099,-1.32,-0.9149
18730,-1.2264,0.2127,0.9704,0.1788
18731,-1.0338,0.5239,1.3561,0.4099
18732,-1.0124,0.3835,0.5404,0.5823
18733,-1.3238,0.1136,1.531,-0.3181
18734,-0.969,0.8932,-0.6218,-0.6185
18735,-1.0427,0.9643,1.2268,0.119
18736,0.8617,-1.0259,-0.1473,1.302
18737,-0.577,-0.9211,-0.0773,0.1454
18738,0.6335,0.9902,1.4011,-1.1798
18739,0.1138,0.3694,1.5048,0.5101
18740,-1.0569,0.7987,0.8381,0.2201
18741,-0.4118,0.5389,1.2364,-0.8253
18742,-0.5311,0.3819,0.8877,0.244
18743,-0.3314,0.979,0.3705,0.056
18744,-0.2399,1.0304,0.9674,-0.5754
18745,-0.0309,-0.1535,0.5674,0.3405
18746,-0.5421,0.7588,0.9611,-0.1318
18747,1.3146,0.7761,1.3936,-1.6887
18748,-0.6603,1.1182,1.1781,-0.2641
18749,-1.0197,1.0565,1.0731,-0.2387
18750,0.4784,0.7699,1.3584,0.498
18751,-0.8714,0.7055,1.1942,-0.1901
18752,-1.0117,1.5719,0.9693,0.5552
18753,0.8154,-0.1511,0.7341,0.9284
18754,1.1621,0.6984,-1.5431,-0.2022
18755,-0.8218,0.6746,0.8698,-0.4342
18756,0.8606,0.7815,1.2279,0.331
18757,-0.9308,-2.3363,0.2776,-0.2224
18758,0.946,-2.1439,0.6691,-0.5595
